120,2023-04-15 10:46:21.760173,41.0,-1.0,-1.0,256.5625,-0.9375,0.8125
121,2023-04-15 10:46:25.871197,41.0,-1.0,-1.0,74.9375,-10.1875,-3.9375
122,2023-04-15 10:46:29.985506,41.0,-1.0,-1.0,315.9375,-0.5625,-0.0625
123,2023-04-15 10:46:32.192375,41.0,-1.0,-1.0,241.0,-3.1875,10.75
124,2023-04-15 10:46:34.272015,41.0,-1.0,-1.0,93.875,21.625,0.5
125,2023-04-15 10:46:36.329161,41.0,-1.0,-1.0,346.125,8.25,-1.6875
127,2023-04-15 10:46:40.516572,41.0,-1.0,-1.0,249.375,-0.9375,-3.0625
128,2023-04-15 10:46:42.531794,41.0,-1.0,-1.0,51.5625,7.0625,-2.1875
130,2023-04-15 10:46:44.592879,41.0,-1.0,-1.0,226.3125,-6.0625,-0.625
131,2023-04-15 10:46:48.711699,41.0,-1.0,-1.0,157.1875,-10.5,-4.125
132,2023-04-15 10:46:50.762334,41.0,-1.0,-1.0,109.75,-3.8125,-4.1875
133,2023-04-15 10:46:52.825214,41.0,-1.0,-1.0,57.25,-1.75,-7.4375
135,2023-04-15 10:46:56.961420,41.0,-1.0,-1.0,314.0625,-3.3125,-1.5
136,2023-04-15 10:46:59.030900,41.0,-1.0,-1.0,354.75,-15.875,-3.75
137,2023-04-15 10:47:01.083840,41.0,-1.0,-1.0,115.625,-21.75,6.0
139,2023-04-15 10:47:07.275968,41.0,-1.0,-1.0,14.0,-4.9375,-4.8125
140,2023-04-15 10:47:09.326340,41.0,-1.0,-1.0,33.8125,-4.4375,0.375
141,2023-04-15 10:47:11.385525,41.0,-1.0,-1.0,56.8125,-5.4375,-7.25
142,2023-04-15 10:47:13.435601,41.0,-1.0,-1.0,140.75,-1.75,-2.125
143,2023-04-15 10:47:15.495806,41.0,-1.0,-1.0,196.125,-9.1875,-2.5625
145,2023-04-15 10:47:17.549440,41.0,-1.0,-1.0,143.6875,0.0,-1.5625
146,2023-04-15 10:47:21.665312,41.0,-1.0,-1.0,262.0625,-20.8125,4.25
147,2023-04-15 10:47:23.732011,41.0,-1.0,-1.0,21.25,-11.0625,-9.375
148,2023-04-15 10:47:25.796253,41.0,-1.0,-1.0,132.6875,-0.125,2.0
150,2023-04-15 10:47:27.845518,41.0,-1.0,-1.0,156.0625,-2.9375,5.75
151,2023-04-15 10:47:29.901625,41.0,-1.0,-1.0,230.125,-6.8125,-2.5
152,2023-04-15 10:47:31.963956,41.0,-1.0,-1.0,94.0,3.5,8.3125
153,2023-04-15 10:47:34.003528,41.0,-1.0,-1.0,225.4375,-8.25,-1.3125
154,2023-04-15 10:47:36.057973,41.0,-1.0,-1.0,252.625,-1.9375,-8.6875
155,2023-04-15 10:47:38.120600,41.0,-1.0,-1.0,308.3125,1.0625,2.625
157,2023-04-15 10:47:40.173562,41.0,-1.0,-1.0,93.0,-4.0625,3.3125
159,2023-04-15 10:47:42.253850,41.0,-1.0,-1.0,69.3125,-7.125,-13.8125
160,2023-04-15 10:47:44.320558,41.0,-1.0,-1.0,132.375,9.9375,4.8125
161,2023-04-15 10:47:46.378583,40.0,-1.0,-1.0,357.9375,-14.125,-4.875
162,2023-04-15 10:47:48.421994,41.0,-1.0,-1.0,68.3125,-8.375,-2.5
164,2023-04-15 10:47:50.480034,40.0,-1.0,-1.0,37.75,-8.0625,-5.5625
165,2023-04-15 10:47:52.538769,40.0,-1.0,-1.0,46.8125,-1.375,3.0625
166,2023-04-15 10:47:54.591015,41.0,-1.0,-1.0,40.4375,13.5625,15.5
167,2023-04-15 10:47:58.716315,40.0,-1.0,-1.0,339.5625,8.25,0.5625
168,2023-04-15 10:48:02.895816,40.0,-1.0,-1.0,331.0,8.625,3.1875
169,2023-04-15 10:48:04.959944,40.0,-1.0,-1.0,88.9375,-4.875,1.0
170,2023-04-15 10:48:07.008901,40.0,-1.0,-1.0,313.1875,-2.3125,-7.4375
171,2023-04-15 10:48:09.068585,40.0,-1.0,-1.0,172.5,1.5625,-5.8125
173,2023-04-15 10:48:11.133460,40.0,-1.0,-1.0,54.0625,-2.0,-3.125
174,2023-04-15 10:48:13.183700,40.0,-1.0,-1.0,41.0,1.6875,-4.625
